"area","price","MS.SubClass","MS.Zoning","Lot.Frontage","Lot.Area","Street","Lot.Shape","Land.Contour","Lot.Config","Land.Slope","Neighborhood","Condition.1","Condition.2","Bldg.Type","House.Style","Overall.Qual","Overall.Cond","Year.Built","Year.Remod.Add","Roof.Style","Roof.Matl","Exterior.1st","Exterior.2nd","Mas.Vnr.Type","Mas.Vnr.Area","Exter.Qual","Exter.Cond","Foundation","Bsmt.Qual","Bsmt.Cond","BsmtFin.Type.1","BsmtFin.SF.1","BsmtFin.SF.2","Bsmt.Unf.SF","Total.Bsmt.SF","Heating","Heating.QC","Central.Air","X1st.Flr.SF","X2nd.Flr.SF","Low.Qual.Fin.SF","Bsmt.Full.Bath","Bsmt.Half.Bath","Full.Bath","Half.Bath","Bedroom.AbvGr","Kitchen.AbvGr","Kitchen.Qual","TotRms.AbvGrd","Functional","Fireplaces","Garage.Type","Garage.Yr.Blt","Garage.Finish","Garage.Cars","Garage.Area","Garage.Qual","Garage.Cond","Paved.Drive","Wood.Deck.SF","Open.Porch.SF","Enclosed.Porch","X3Ssn.Porch","Screen.Porch","Pool.Area","Misc.Val","Mo.Sold","Yr.Sold","Sale.Type","Sale.Condition"
1627,139500,190,"RM",69,9142,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",5,5,1900,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","SomeAggedLvls","BrkTil","SomeAggedLvls","TA","Unf",0,0,797,797,"GasA","TA","SomeAggedLvls",830,797,0,0,0,2,0,4,2,"TA",10,"Typ",0,"Detchd",1950,"Unf",2,420,"SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",192,0,60,0,0,0,0,2,2008,"WD ","Normal"
1416,153900,50,"RM",100,12665,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1.5Fin",5,8,1915,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,876,876,"GasA","Gd","Y",876,540,0,0,0,1,1,4,1,"TA",7,"Typ",1,"Detchd",1949,"Unf",3,720,"TA","TA","Y",418,0,194,0,0,0,0,6,2008,"WD ","Normal"
1450,132000,75,"RM",53,5350,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","2Story",7,8,1920,1965,"Gable","CompShg","Wd Sdng","SomeAggedLvls","None",0,"TA","TA","BrkTil","TA","TA","SomeAggedLvls",116,0,508,624,"GasA","Ex","Y",730,720,0,0,0,1,0,3,1,"TA",7,"Typ",0,"Detchd",1935,"Unf",1,288,"TA","TA","Y",0,192,0,0,0,0,0,3,2008,"WD ","Normal"
1344,98000,70,"RM",34,4571,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",5,5,1916,1950,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,624,624,"GasA","SomeAggedLvls","SomeAggedLvls",624,720,0,0,0,1,0,4,1,"TA",7,"Typ",0,"Detchd",1916,"Unf",3,513,"SomeAggedLvls","SomeAggedLvls","Y",0,0,96,0,0,0,0,5,2008,"SomeAggedLvls","SomeAggedLvls"
1017,114000,50,"RM",69,9143,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",5,7,1900,2003,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Unf",0,0,346,346,"GasA","Ex","Y",709,308,0,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1961,"Unf",1,308,"TA","TA","SomeAggedLvls",0,0,139,0,0,0,0,5,2008,"WD ","Normal"
2350,130000,190,"RM",60,9600,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","2Story",5,5,1920,1960,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","BrkTil","TA","TA","SomeAggedLvls",234,0,739,973,"GasA","TA","Y",1377,973,0,0,0,2,0,4,2,"TA",10,"Typ",0,"SomeAggedLvls",1930,"Unf",2,393,"TA","TA","Y",0,0,219,0,0,0,0,4,2008,"WD ","Normal"
2058,129500,75,"RM",60,9600,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",6,5,1917,1950,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","BrkTil","Gd","TA","SomeAggedLvls",319,0,416,735,"SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",1134,924,0,0,0,1,1,3,1,"TA",8,"Typ",1,"Detchd",1950,"Unf",2,396,"SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",0,0,259,0,0,0,0,4,2008,"WD ","Normal"
1378,161000,70,"RM",60,9600,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,9,1928,2005,"SomeAggedLvls","CompShg","MetalSd","MetalSd","None",0,"TA","SomeAggedLvls","BrkTil","TA","TA","SomeAggedLvls",141,0,548,689,"GasA","Ex","Y",689,689,0,0,0,2,0,3,1,"Gd",7,"Typ",1,"Detchd",1928,"Unf",2,360,"TA","TA","SomeAggedLvls",0,0,116,0,0,0,0,10,2008,"WD ","Normal"
1912,163000,190,"RM",60,10800,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","SomeAggedLvls","1.5Fin",6,7,1905,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","SomeAggedLvls","TA","Unf",0,0,482,482,"GasA","Ex","SomeAggedLvls",1221,691,0,0,0,2,0,3,2,"TA",7,"Typ",1,"Detchd",2003,"Unf",2,672,"SomeAggedLvls","TA","Y",0,25,212,0,0,0,0,4,2008,"WD ","Normal"
2775,325000,75,"RM",75,13500,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","SomeAggedLvls",10,9,1893,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"SomeAggedLvls","SomeAggedLvls","BrkTil","TA","TA","Unf",0,0,1237,1237,"GasA","Gd","Y",1521,1254,0,0,0,3,1,3,1,"Gd",9,"Typ",1,"Detchd",1988,"Unf",2,880,"SomeAggedLvls","TA","Y",105,502,0,0,0,0,0,7,2008,"WD ","Normal"
1086,55000,70,"RM",60,11340,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",2,1,1920,1950,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"SomeAggedLvls","SomeAggedLvls","BrkTil","SomeAggedLvls","SomeAggedLvls","Unf",0,0,723,723,"GasA","TA","SomeAggedLvls",723,363,0,0,0,1,0,2,1,"TA",5,"SomeAggedLvls",0,"Detchd",1920,"Unf",2,400,"SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",0,24,144,0,0,0,0,11,2008,"SomeAggedLvls","Normal"
2495,184000,70,"RM",60,10800,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",7,7,1890,1999,"Gable","CompShg","Wd Sdng","SomeAggedLvls","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,1313,1313,"SomeAggedLvls","Gd","Y",1313,1182,0,0,0,2,0,5,1,"TA",10,"Typ",1,"Detchd",1950,"Unf",2,342,"TA","SomeAggedLvls","Y",0,299,0,0,0,0,0,12,2008,"WD ","Normal"
984,110000,20,"RM",65,9750,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,6,1959,1959,"Gable","CompShg","MetalSd","MetalSd","BrkFace",164,"TA","TA","CBlock","TA","TA","SomeAggedLvls",200,0,784,984,"GasA","Gd","Y",984,0,0,1,0,1,0,2,1,"SomeAggedLvls",5,"Typ",0,"Detchd",1959,"Unf",1,308,"TA","TA","SomeAggedLvls",0,0,0,0,0,0,0,6,2008,"WD ","Normal"
1795,131500,50,"RM",81,12150,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",5,5,1954,1954,"Gable","CompShg","MetalSd","MetalSd","BrkFace",335,"TA","TA","BrkTil","TA","TA","Unf",0,0,1050,1050,"GasA","Ex","SomeAggedLvls",1050,745,0,0,0,2,0,4,1,"TA",7,"Typ",0,"Attchd",1954,"Unf",1,352,"SomeAggedLvls","TA","Y",0,0,0,0,0,0,0,11,2008,"WD ","Normal"
1093,115500,20,"RM",52,8516,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",4,6,1958,2006,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Unf",0,0,869,869,"GasA","TA","Y",1093,0,0,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1959,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,0,5,2008,"WD ","Normal"
1143,138000,30,"RL",55,7111,"Pave","IR1","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,7,1928,1983,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"Gd","SomeAggedLvls","BrkTil","TA","TA","SomeAggedLvls",406,273,329,1008,"GasA","TA","Y",1143,0,0,0,0,1,0,2,1,"TA",5,"Typ",1,"Detchd",1992,"Unf",1,288,"TA","TA","Y",265,0,0,0,0,0,0,7,2008,"WD ","Normal"
935,79500,40,"RM",50,9100,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","1Story",5,6,1930,1960,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,742,742,"GasA","TA","Y",779,0,156,0,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1988,"Unf",1,308,"TA","TA","SomeAggedLvls",0,0,0,0,0,0,600,8,2008,"WD ","Normal"
1210,124000,50,"RM",50,5000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1.5Fin",5,7,1941,2006,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","ALQ",600,0,72,672,"GasA","Ex","Y",832,378,0,0,0,1,0,3,1,"Gd",6,"Typ",0,"Detchd",1941,"Unf",1,240,"TA","TA","SomeAggedLvls",0,0,0,0,0,0,0,5,2008,"WD ","Normal"
1290,106900,70,"RM",59,5870,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","2Story",6,9,1900,2000,"Gable","CompShg","HdBoard","HdBoard","None",0,"TA","SomeAggedLvls","BrkTil","TA","TA","Unf",0,0,554,554,"GasA","Ex","Y",736,554,0,0,0,1,1,3,1,"TA",6,"Typ",0,"Detchd",1926,"Unf",1,200,"SomeAggedLvls","TA","Y",38,112,0,0,0,0,400,4,2008,"WD ","Normal"
1672,164900,50,"RM",50,6000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,7,1940,1989,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","ALQ",521,0,460,981,"GasA","Ex","Y",1014,658,0,0,0,1,1,3,1,"Gd",6,"Typ",1,"Detchd",1940,"Unf",1,240,"TA","TA","Y",0,11,0,0,0,0,0,7,2008,"WD ","Normal"
949,119000,30,"RM",50,6000,"Pave","Reg","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,7,1924,2003,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","SomeAggedLvls","BrkTil","TA","SomeAggedLvls","Unf",0,0,949,949,"GasA","Ex","Y",949,0,0,0,0,1,0,2,1,"TA",5,"Typ",1,"Detchd",1924,"Unf",2,370,"TA","TA","Y",0,0,48,0,0,0,0,7,2008,"WD ","Normal"
1158,120000,50,"RM",50,6000,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,7,1929,1950,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,862,862,"GasA","TA","Y",950,208,0,0,0,1,0,3,1,"TA",5,"Typ",1,"SomeAggedLvls",1929,"RFn",1,208,"TA","TA","Y",0,0,112,0,0,0,0,7,2008,"WD ","Normal"
1497,157000,50,"RM",50,6000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,7,1937,2000,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","SomeAggedLvls","BrkTil","TA","TA","SomeAggedLvls",201,162,462,825,"GasA","Ex","Y",825,672,0,0,0,2,0,3,1,"TA",5,"Typ",0,"Detchd",2004,"Unf",1,672,"TA","TA","Y",272,0,0,0,0,0,0,5,2008,"WD ","Normal"
1342,105000,50,"RM",50,6000,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,5,1939,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",264,0,475,739,"GasA","Ex","Y",874,468,0,0,0,2,0,2,2,"TA",7,"Typ",1,"Detchd",1939,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,0,4,2008,"WD ","Normal"
1013,113000,45,"RM",50,5000,"Pave","Reg","SomeAggedLvls","Inside","SomeAggedLvls","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",6,7,1926,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,992,992,"GasA","Ex","Y",1013,0,0,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1926,"Unf",1,160,"SomeAggedLvls","TA","Y",0,0,101,0,0,0,0,4,2008,"WD ","Normal"
1216,115000,50,"RM",60,5520,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1.5Fin",5,7,1920,1997,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","SomeAggedLvls","BrkTil","TA","TA","ALQ",68,0,497,565,"GasA","TA","Y",565,651,0,1,0,1,0,3,1,"TA",6,"Typ",1,"SomeAggedLvls",1920,"RFn",1,355,"SomeAggedLvls","TA","Y",0,0,180,0,0,0,0,4,2008,"WD ","Normal"
1136,123000,50,"RM",52,6240,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",4,7,1929,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","SomeAggedLvls",80,0,624,704,"GasA","Ex","Y",624,512,0,0,1,1,0,2,1,"TA",6,"Typ",0,"Detchd",1990,"Unf",1,336,"TA","TA","Y",0,365,80,0,0,0,0,8,2008,"WD ","Normal"
1573,162900,50,"RM",52,6240,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",5,7,1930,1992,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","Unf",0,0,1078,1078,"GasA","TA","Y",1128,445,0,0,0,2,0,3,1,"TA",8,"Typ",1,"Detchd",1930,"Unf",2,360,"TA","TA","SomeAggedLvls",0,0,0,0,0,0,0,6,2008,"WD ","Normal"
2009,150000,50,"RM",52,6240,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",7,5,1939,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","SomeAggedLvls",300,240,449,989,"GasA","TA","Y",1245,764,0,0,0,2,0,4,1,"TA",7,"SomeAggedLvls",1,"Detchd",1939,"Unf",2,400,"TA","TA","Y",0,20,0,0,0,0,0,1,2008,"WD ","Normal"
1902,123500,70,"RM",51,6120,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","2Story",5,5,1923,1950,"SomeAggedLvls","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","SomeAggedLvls",203,0,897,1100,"GasA","TA","Y",1226,676,0,0,0,2,0,4,1,"TA",7,"Typ",0,"Detchd",1960,"Unf",2,576,"TA","TA","Y",0,139,55,0,0,0,0,10,2008,"WD ","Normal"
1774,129900,50,"RM",51,6120,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1.5Fin",7,5,1931,1950,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,952,952,"GasA","Gd","Y",1022,752,0,0,0,2,0,2,2,"TA",8,"SomeAggedLvls",2,"Detchd",1931,"Unf",2,468,"SomeAggedLvls","TA","Y",90,0,205,0,0,0,0,4,2008,"WD ","SomeAggedLvls"
1362,128000,70,"RM",60,6155,"Pave","IR1","Lvl","SomeAggedLvls","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","2Story",6,8,1920,1999,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","SomeAggedLvls","SomeAggedLvls","Unf",0,0,611,611,"GasA","Ex","Y",751,611,0,0,0,2,0,3,1,"TA",6,"Typ",0,"Detchd",1920,"Fin",2,502,"TA","SomeAggedLvls","Y",0,0,84,0,0,0,0,6,2008,"WD ","Normal"
520,68500,30,"RM",60,6324,"Pave","IR1","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","1Story",4,6,1927,1950,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,520,520,"GasA","SomeAggedLvls","SomeAggedLvls",520,0,0,0,0,1,0,1,1,"SomeAggedLvls",4,"Typ",0,"Detchd",1920,"Unf",1,240,"SomeAggedLvls","TA","Y",49,0,87,0,0,0,0,5,2008,"WD ","Normal"
1285,127000,50,"RM",50,8635,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",5,5,1948,2001,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",336,41,295,672,"GasA","TA","Y",1072,213,0,1,0,1,0,2,1,"TA",6,"SomeAggedLvls",0,"Detchd",1948,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,0,1,2008,"WD ","Normal"
1848,207000,50,"RL",64,13053,"Pave","Reg","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,7,1923,2000,"SomeAggedLvls","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,833,833,"GasA","Gd","Y",1053,795,0,0,0,1,1,4,1,"Gd",8,"Typ",1,"Detchd",1922,"Unf",2,370,"TA","TA","SomeAggedLvls",0,0,0,0,220,0,0,6,2008,"WD ","Normal"
1820,184000,50,"RL",60,9120,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",7,6,1925,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","SomeAggedLvls","PConc","TA","TA","SomeAggedLvls",329,0,697,1026,"GasA","Ex","Y",1133,687,0,1,0,2,0,4,1,"TA",8,"Typ",0,"Detchd",1925,"Unf",1,240,"TA","TA","SomeAggedLvls",0,100,0,0,0,0,0,6,2008,"WD ","Normal"
1716,162500,50,"RL",60,9144,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,4,1915,2004,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","SomeAggedLvls","BrkTil","TA","TA","Unf",0,0,810,810,"GasA","Ex","Y",1170,546,0,0,0,2,0,4,1,"Gd",8,"Typ",0,"Detchd",1970,"Unf",2,672,"TA","TA","Y",0,195,0,0,0,0,0,3,2008,"WD ","Normal"
838,130000,30,"RL",55,10267,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",6,7,1918,2000,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","SomeAggedLvls","BrkTil","TA","SomeAggedLvls","SomeAggedLvls",210,606,0,816,"GasA","Ex","Y",838,0,0,1,0,1,0,2,1,"SomeAggedLvls",5,"Typ",0,"Detchd",1961,"Fin",1,275,"TA","TA","SomeAggedLvls",0,0,112,0,0,0,0,5,2008,"WD ","Normal"
1609,127500,50,"RM",63,4347,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,8,1910,1950,"SomeAggedLvls","CompShg","MetalSd","MetalSd","None",0,"Gd","TA","BrkTil","Gd","SomeAggedLvls","Unf",0,0,796,796,"GasA","Ex","Y",825,784,0,0,0,1,0,3,1,"TA",7,"Typ",0,"Detchd",1910,"Unf",1,228,"SomeAggedLvls","SomeAggedLvls","SomeAggedLvls",0,182,0,0,0,0,0,6,2008,"WD ","Normal"
1536,136000,70,"RM",60,10266,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","2Story",6,6,1952,1952,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",372,0,396,768,"GasA","TA","Y",768,768,0,0,0,1,1,4,1,"TA",7,"Typ",0,"Detchd",1952,"Unf",1,308,"TA","TA","Y",0,216,80,0,0,0,0,5,2008,"SomeAggedLvls","SomeAggedLvls"
1969,141000,50,"RM",60,6876,"Pave","Reg","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,6,1938,1958,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Unf",0,0,1272,1272,"GasA","TA","Y",1272,0,697,0,0,2,0,4,1,"TA",9,"SomeAggedLvls",1,"Detchd",1938,"Unf",2,400,"TA","TA","Y",0,34,0,0,0,0,0,11,2008,"SomeAggedLvls","Normal"
1040,127500,30,"RM",60,7200,"Pave","Reg","Lvl","Corner","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",6,7,1925,1992,"Gable","CompShg","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","Unf",0,0,1040,1040,"GasA","Gd","Y",1040,0,0,0,0,1,0,2,1,"TA",5,"Typ",0,"Detchd",1993,"Unf",2,320,"TA","TA","Y",0,132,0,0,0,0,0,7,2008,"WD ","Normal"
1236,127000,50,"RM",62,7006,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,6,1925,1950,"Gable","CompShg","SomeAggedLvls","SomeAggedLvls","None",0,"TA","TA","PConc","TA","TA","SomeAggedLvls",121,0,647,768,"GasA","TA","Y",788,448,0,1,0,2,0,3,1,"TA",6,"Typ",1,"Detchd",1985,"Unf",1,384,"TA","TA","Y",0,0,0,0,0,0,0,8,2008,"WD ","SomeAggedLvls"
825,125000,20,"RM",49,8235,"Pave","IR1","SomeAggedLvls","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","SomeAggedLvls","1Fam","1Story",5,7,1955,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","SomeAggedLvls","CBlock","TA","TA","SomeAggedLvls",180,645,0,825,"GasA","TA","Y",825,0,0,1,0,1,0,2,1,"TA",4,"Typ",0,"Detchd",1963,"RFn",2,720,"TA","TA","Y",140,50,0,0,0,0,0,6,2008,"WD ","Normal"
759,85000,30,"RM",60,10320,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,8,1912,1991,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","SomeAggedLvls","TA","Unf",0,0,451,451,"GasA","TA","Y",759,0,0,0,0,1,0,1,1,"TA",5,"Typ",0,"Detchd",1997,"Unf",2,576,"TA","TA","SomeAggedLvls",40,0,0,0,0,0,0,8,2008,"SomeAggedLvls","SomeAggedLvls"
1469,135000,50,"RM",60,10320,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",6,7,1906,1995,"Gable","CompShg","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","Unf",0,0,756,756,"GasA","Ex","Y",756,713,0,0,0,1,0,3,1,"TA",7,"Typ",0,"Detchd",1906,"Unf",1,216,"TA","TA","Y",57,0,239,0,0,0,0,6,2008,"WD ","Normal"
1054,124000,20,"RL",82,9488,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,6,1947,1993,"Gable","CompShg","VinylSd","VinylSd","None",0,"Gd","TA","CBlock","TA","TA","Unf",0,0,1046,1046,"GasA","Gd","SomeAggedLvls",1054,0,0,0,0,1,0,3,1,"TA",6,"Typ",0,"Detchd",1947,"Unf",1,240,"TA","TA","Y",0,60,122,0,0,0,0,9,2008,"WD ","SomeAggedLvls"
1211,134000,20,"RL",55,8250,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","SomeAggedLvls","Norm","1Fam","1Story",5,5,1968,1968,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",250,492,210,952,"GasA","Ex","Y",1211,0,0,0,0,1,0,3,1,"TA",5,"Typ",1,"Attchd",1968,"Unf",1,322,"TA","TA","Y",0,63,0,0,0,0,0,8,2008,"WD ","Normal"
1271,135000,50,"RL",115,21286,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1.5Fin",5,5,1948,1950,"Gable","CompShg","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","Unf",0,0,720,720,"GasA","TA","Y",720,551,0,0,0,2,0,4,1,"TA",7,"Typ",1,"Attchd",1948,"Unf",1,312,"TA","TA","Y",0,0,108,0,0,0,0,8,2008,"WD ","Normal"
1040,129500,20,"RL",70,11200,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","1Story",5,5,1965,1965,"Hip","CompShg","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","SomeAggedLvls",906,0,134,1040,"GasA","Ex","Y",1040,0,0,1,0,1,0,3,1,"TA",5,"Typ",0,"Detchd",1965,"Unf",1,384,"TA","TA","Y",0,0,0,0,0,0,0,2,2008,"WD ","Normal"
1096,157500,80,"RL",80,13014,"Pave","Reg","Lvl","Inside","Gtl","SomeAggedLvls","Norm","Norm","1Fam","SomeAggedLvls",6,5,1978,1978,"Gable","CompShg","HdBoard","SomeAggedLvls","BrkFace",39,"TA","TA","CBlock","TA","TA","ALQ",528,0,480,1008,"GasA","TA","Y",1096,0,0,1,0,1,0,3,1,"TA",6,"Typ",1,"Attchd",1978,"Unf",2,484,"TA","TA","Y",168,0,0,0,0,0,0,12,2008,"WD ","Normal"
